concept_id,concept_name,concept_code,vocabulary_id
43292770,Amlodipine 5 MG / Perindopril 5 MG Oral Tablet [Deflectum],OMOP542451,RxNorm Extension
40846833,Enalapril 2.5 MG Oral Tablet [Xanef] Box of 50,OMOP2044795,RxNorm Extension
43295415,Ramipril 5 MG Oral Tablet by Terry White Chemists,OMOP547224,RxNorm Extension
41219941,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Triatec Plus Westen Pharma] Box of 50,OMOP2417903,RxNorm Extension
40872187,Ramipril 5 MG Oral Tablet [Ramipril Tad] Box of 20,OMOP2070149,RxNorm Extension
43138521,Perindopril 1.67 MG Oral Tablet [PERINDOPRIL ZYDUS] Box of 30,OMOP480129,RxNorm Extension
41042324,Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Ena Puren] Box of 100 by Puren,OMOP2240286,RxNorm Extension
41215740,Ramipril 10 MG Oral Tablet [RAMIPRIL ALMUS] Box of 20,OMOP2413702,RxNorm Extension
41277671,quinapril 5 MG Oral Tablet [Quinapril Hexal Comp] Box of 100,OMOP2475633,RxNorm Extension
41041633,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Lisinopril Hct] Box of 50 by AAA-Pharma,OMOP2239595,RxNorm Extension
43261614,Lisinopril 2.5 MG Oral Tablet Box of 30 by Ipca,OMOP536975,RxNorm Extension
40869094,benazepril 10 MG Oral Tablet Box of 98,OMOP2067056,RxNorm Extension
41322004,Lisinopril 5 MG Oral Tablet [Zestril] Box of 100 by Kohlpharma,OMOP2519966,RxNorm Extension
41064817,Enalapril 20 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Enalapril Hct Teva] Box of 100,OMOP2262779,RxNorm Extension
40957625,Captopril Oral Tablet [Captopril Actavis],OMOP2155587,RxNorm Extension
40911114,Captopril 12.5 MG Oral Tablet [Epicordin] Box of 98,OMOP2109076,RxNorm Extension
43199329,Ramipril 5 MG Oral Tablet [RAMIPRIL TORRENT] Box of 30 by Opening,OMOP464140,RxNorm Extension
21070006,Fosinopril 10 MG Oral Tablet Box of 28 by Kent,OMOP349131,RxNorm Extension
40856748,benazepril 20 MG / Hydrochlorothiazide 25 MG Oral Tablet Box of 98 by Sanofi,OMOP2054710,RxNorm Extension
41194990,trandolapril 2 MG Oral Capsule [Udrik] Box of 50 by Mylan,OMOP2392952,RxNorm Extension
40876470,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramiplus Al] Box of 50,OMOP2074432,RxNorm Extension
41285506,Captopril 6.25 MG Oral Tablet [Capto Lichtenstein] Box of 100,OMOP2483468,RxNorm Extension
21063608,Captopril 25 MG Oral Tablet [Captomex],OMOP386552,RxNorm Extension
43581964,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Lisigamma] by Woerwag,OMOP789417,RxNorm Extension
41254439,Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [Adocomp],OMOP2452401,RxNorm Extension
43839592,Lisinopril 2.5 MG Oral Tablet [Lisinopril Abz],OMOP682684,RxNorm Extension
43202864,Enalapril 5 MG Oral Tablet [ENALAPRIL ARROW] Box of 28,OMOP465074,RxNorm Extension
40834412,Ramipril 5 MG Oral Tablet Box of 99,OMOP2032374,RxNorm Extension
43268276,Ramipril 10 MG Oral Capsule by Pharmacor,OMOP547158,RxNorm Extension
41220020,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Lisi Puren] Box of 100,OMOP2417982,RxNorm Extension
21170891,trandolapril 2 MG Oral Capsule by Actavis,OMOP372797,RxNorm Extension
43265550,Amlodipine / Perindopril Oral Tablet [Deflectum],OMOP541519,RxNorm Extension
21034093,Captopril 2.25 MG/ML Oral Solution,OMOP386783,RxNorm Extension
40854018,Lisinopril 5 MG Oral Tablet [Zestril] Box of 100 by Eurim-Pharm,OMOP2051980,RxNorm Extension
41039198,Ramipril 2.5 MG Oral Tablet [Ramipril Hexal] Box of 100 by Novartis,OMOP2237160,RxNorm Extension
41260939,Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Enadigal] Box of 30 by Mibe,OMOP2458901,RxNorm Extension
44124606,Ramipril 15 MG Oral Capsule [Apo-Ramipril],OMOP1119237,RxNorm Extension
21073550,Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [Capozide] Box of 30,OMOP386854,RxNorm Extension
41199130,Enalapril 5 MG Oral Tablet [Enalapril Dura] Box of 100 by Mylan,OMOP2397092,RxNorm Extension
40845319,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Corax] Box of 20,OMOP2043281,RxNorm Extension
21129320,Enalapril 20 MG Oral Tablet by Milpharm,OMOP290156,RxNorm Extension
41231244,Captopril 25 MG Oral Tablet [Cardiagen] Box of 100 by Kyowa Kirin,OMOP2429206,RxNorm Extension
44062497,Ramipril 10 MG Oral Capsule by Sivem,OMOP1057128,RxNorm Extension
40965574,Ramipril 5 MG Oral Tablet [RAMIPRIL ALMUS] Box of 100,OMOP2163536,RxNorm Extension
21080229,Perindopril 4 MG Oral Tablet by Mawdsley-Brooks,OMOP270175,RxNorm Extension
41231248,Captopril 25 MG Oral Tablet [Captopress] Box of 50 by 1 A,OMOP2429210,RxNorm Extension
21171637,Captopril 2.5 MG/ML Oral Solution by Special Order,OMOP386602,RxNorm Extension
41033208,Felodipine 2.5 MG / Ramipril 2.5 MG Oral Tablet [Delmuno] Box of 280,OMOP2231170,RxNorm Extension
43211935,Captopril 25 MG Oral Tablet [CAPTOPRIL MYLAN],OMOP449441,RxNorm Extension
41166346,Lisinopril 5 MG Oral Tablet [Lisinopril Al] Box of 50 by Aliud,OMOP2364308,RxNorm Extension
44056712,Ramipril Oral Capsule [Mint-Ramipril],OMOP1051343,RxNorm Extension
41223487,Captopril 25 MG / Hydrochlorothiazide 25 MG Oral Tablet [Captopril Hct] Box of 50,OMOP2421449,RxNorm Extension
40991624,Indapamide 0.625 MG / Perindopril 2 MG Oral Tablet Box of 100,OMOP2189586,RxNorm Extension
41041632,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Lisinopril Hct Sandoz] Box of 50 by Novartis,OMOP2239594,RxNorm Extension
41199134,Enalapril 5 MG Oral Tablet Box of 100 by Novartis,OMOP2397096,RxNorm Extension
41281809,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Comp Puren] Box of 50,OMOP2479771,RxNorm Extension
40934417,Ramipril 2.5 MG Oral Tablet [Ramicard],OMOP2132379,RxNorm Extension
40824710,Ramipril 2.5 MG Oral Capsule [Vesdil] Box of 20 by Astrazeneca,OMOP2022672,RxNorm Extension
41064858,Enalapril 20 MG Oral Tablet [Enalapril Abz] Box of 100,OMOP2262820,RxNorm Extension
43295408,Ramipril 10 MG Oral Capsule [Vascalace] Box of 30,OMOP547145,RxNorm Extension
44072757,Ramipril 5 MG Oral Capsule [Ran-Ramipril],OMOP1067388,RxNorm Extension
41230199,Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet Box of 30 by AbZ-Pharma,OMOP2428161,RxNorm Extension
43260135,Amlodipine 5 MG / Perindopril 10 MG Oral Tablet [Deflectum] Box of 10,OMOP541943,RxNorm Extension
21102137,Ramipril 5 MG Oral Capsule Box of 28 by Sigma-Tau,OMOP373088,RxNorm Extension
21121626,Ramipril 10 MG Oral Capsule Box of 28 by Zentiva,OMOP372979,RxNorm Extension
1334459,Ramipril 2.5 MG Oral Capsule,198188,RxNorm
43672274,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Comp Ksk] by KSK-Pharma,OMOP784851,RxNorm Extension
43622951,Enalapril 20 MG Oral Tablet [Enalapril Vitabalans] by Vitabalans Oy,OMOP673838,RxNorm Extension
43282678,Enalapril 20 MG Oral Tablet [Enalabell],OMOP530551,RxNorm Extension
21099990,Enalapril 10 MG Oral Tablet Box of 28 by Sandoz,OMOP292901,RxNorm Extension
40971258,Enalapril 20 MG Oral Tablet [Enal],OMOP2169220,RxNorm Extension
43177355,Ramipril 2.5 MG Oral Tablet [TRIATEC] Box of 90,OMOP465445,RxNorm Extension
43599971,Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Enalapril Hct Aaa] by AAA-Pharma,OMOP786001,RxNorm Extension
44059976,quinapril 20 MG Oral Tablet [Pms-Quinapril],OMOP1054607,RxNorm Extension
43802716,Ramipril 10 MG Oral Tablet [Ramipril Ct] by AbZ-Pharma,OMOP670528,RxNorm Extension
41059155,Ramipril 5 MG Oral Tablet [Ramipril Tad] Box of 100,OMOP2257117,RxNorm Extension
36881284,Enalapril 30 MG Oral Tablet [ENALAPRIL SANDOZ],OMOP994582,RxNorm Extension
41012264,Captopril 50 MG Oral Tablet [Tensostad] Box of 100 by Stada,OMOP2210226,RxNorm Extension
44062487,Ramipril 1.25 MG Oral Capsule [Ratio-Ramipril] by TEVA,OMOP1057118,RxNorm Extension
40848952,Captopril 50 MG Oral Tablet [Captogamma] Box of 500,OMOP2046914,RxNorm Extension
41035828,Captopril 50 MG Oral Tablet [Captopril Abz] Box of 50,OMOP2233790,RxNorm Extension
41070499,Ramipril 10 MG Oral Tablet [Ramipril Stada] Box of 100 by Stada,OMOP2268461,RxNorm Extension
21131449,quinapril 10 MG Oral Tablet [Accupro] by Pfizer,OMOP374028,RxNorm Extension
40979149,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Beta] Box of 100 by Betapharm,OMOP2177111,RxNorm Extension
43622946,Enalapril 2.5 MG Oral Tablet [Corvo],OMOP673782,RxNorm Extension
41223490,Captopril 12.5 MG Oral Tablet [Sansanal] Box of 20,OMOP2421452,RxNorm Extension
21043295,quinapril 10 MG Oral Tablet by Alliance,OMOP373995,RxNorm Extension
21112758,Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [Co-zidocapt] by A A H,OMOP386864,RxNorm Extension
43294112,Indapamide 1.25 MG / Perindopril 4 MG Oral Tablet by Terry White Chemists,OMOP535296,RxNorm Extension
41083508,trandolapril 0.5 MG Oral Capsule Box of 50,OMOP2281470,RxNorm Extension
41245219,trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Capsule [Udramil] Box of 300,OMOP2443181,RxNorm Extension
36265145,Ramipril 5 MG Oral Tablet [RAMIPRIL EG] Box of 98,OMOP3116020,RxNorm Extension
41030910,Lisinopril 10 MG Oral Tablet [LISINOPRIL TEVA] Box of 30,OMOP2228872,RxNorm Extension
40942424,Captopril 50 MG Oral Tablet [Phamopril],OMOP2140386,RxNorm Extension
41126229,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Acercomp] Box of 30,OMOP2324191,RxNorm Extension
19054305,Captopril 25 MG Oral Tablet [Hyteneze],226701,RxNorm
43171586,Perindopril 1.67 MG Oral Tablet [PERINDOPRIL ZENTIVA],OMOP480123,RxNorm Extension
21050870,Enalapril 10 MG Oral Tablet by Milpharm,OMOP292728,RxNorm Extension
41323422,Enalapril 10 MG Oral Tablet [Benalapril Plus] Box of 400 by Berlin-Chemie,OMOP2521384,RxNorm Extension
41229442,Hydrochlorothiazide 25 MG / moexipril 15 MG Oral Tablet [Fempress] Box of 50 by Puren,OMOP2427404,RxNorm Extension
21151168,Ramipril 10 MG Oral Tablet Box of 28 by Alliance,OMOP373031,RxNorm Extension
21040966,Perindopril 8 MG Oral Tablet [Coversyl] Box of 30 by Servier,OMOP270019,RxNorm Extension
21072825,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Zestoretic] Box of 28 by Necessity Supplies,OMOP373870,RxNorm Extension
43149420,Perindopril 7 MG Oral Tablet [PERINDOPRIL MYLAN] Box of 30 by Servier,OMOP480000,RxNorm Extension
41314674,Enalapril 2.5 MG Oral Tablet [Enalapril Ct],OMOP2512636,RxNorm Extension
36894743,Amlodipine 10 MG / Perindopril 3.5 MG Oral Tablet,OMOP991880,RxNorm Extension
21109800,Enalapril 2.5 MG Oral Tablet [Pralenal] by Opus,OMOP292432,RxNorm Extension
21175552,1 ML Captopril 0.7 MG/ML Oral Solution,OMOP295138,RxNorm Extension
40932151,zofenopril 7.5 MG Oral Tablet [ZOFENIL] Box of 30,OMOP2130113,RxNorm Extension
44072515,trandolapril 4 MG Oral Capsule [Mavik],OMOP1067146,RxNorm Extension
41192475,Captopril 50 MG Oral Tablet [Tensiomin] Box of 20,OMOP2390437,RxNorm Extension
41094938,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramiclair] Box of 30,OMOP2292900,RxNorm Extension
21082447,Ramipril 1.25 MG Oral Capsule Box of 28 by Sandoz,OMOP373358,RxNorm Extension
43138516,Perindopril 1.67 MG Oral Tablet [PERINDOPRIL MYLAN],OMOP480097,RxNorm Extension
1342507,trandolapril 4 MG Oral Capsule,411434,RxNorm
43288653,Indapamide / Perindopril Oral Tablet [Indopril],OMOP535284,RxNorm Extension
41458503,2.02 ML Enalaprilat 0.625 MG/ML Injectable Solution Box of 5,OMOP2656465,RxNorm Extension
21053058,trandolapril 1 MG Oral Capsule by Actavis,OMOP372882,RxNorm Extension
40837970,benazepril 5 MG Oral Tablet Box of 42,OMOP2035932,RxNorm Extension
21053075,Ramipril 5 MG Oral Capsule Box of 28,OMOP373077,RxNorm Extension
43188294,Ramipril 2.5 MG Oral Tablet Box of 90,OMOP464561,RxNorm Extension
41100987,trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet [Tarka] Box of 98 by Emra-Med,OMOP2298949,RxNorm Extension
40979420,Fosinopril 10 MG Oral Tablet [Fosinopril Kwizda] Box of 50 by Kwizda,OMOP2177382,RxNorm Extension
43255576,Enalapril 10 MG Oral Tablet [Enalabell],OMOP530472,RxNorm Extension
43155369,Hydrochlorothiazide 12.5 MG / Ramipril 5 MG Oral Tablet [RAMIPRIL/HYDROCHLOROTHIAZIDE TEVA],OMOP465868,RxNorm Extension
43166726,Lisinopril 5 MG Oral Tablet [LISINOPRIL EG] Box of 84 by Eurogenerics,OMOP499358,RxNorm Extension
40887723,Captopril 25 MG Oral Tablet [Esparil] Box of 100 by Esparma,OMOP2085685,RxNorm Extension
41116747,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet Box of 18,OMOP2314709,RxNorm Extension
41254456,Captopril 12.5 MG Oral Tablet [Capto Isis] Box of 98,OMOP2452418,RxNorm Extension
41226033,trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet [Tarka] Box of 98 by Eurim-Pharm,OMOP2423995,RxNorm Extension
41129948,Captopril 25 MG Oral Tablet [Captoreal] Box of 20,OMOP2327910,RxNorm Extension
21023603,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Zestoretic] by Waymade,OMOP373928,RxNorm Extension
43188272,Ramipril 10 MG Oral Tablet [RAMIPRIL ISOMED] Box of 30,OMOP462626,RxNorm Extension
41215794,quinapril 5 MG Oral Tablet [Quinapril Beta] Box of 30,OMOP2413756,RxNorm Extension
41285501,Captopril 12.5 MG Oral Tablet [Capto Sanorania],OMOP2483463,RxNorm Extension
43194753,trandolapril 2 MG Oral Capsule [TRANDOLAPRIL MYLAN] Box of 28 by Mylan,OMOP490902,RxNorm Extension
43605069,Enalapril 5 MG Oral Tablet [Enalapril Ct] by AbZ-Pharma,OMOP673906,RxNorm Extension
43295130,Perindopril 2 MG Oral Tablet [Idaprex] Box of 30,OMOP544578,RxNorm Extension
40914473,quinapril 20 MG Oral Tablet [Accupro] Box of 100 by Pfizer,OMOP2112435,RxNorm Extension
19045583,Captopril 100 MG Oral Tablet [Capoten],210994,RxNorm
41167746,Enalapril 2.5 MG Oral Tablet [ENALAPRIL SANDOZ] Box of 30 by Novartis,OMOP2365708,RxNorm Extension
43622963,Enalapril 10 MG Oral Tablet [Jutaxan] by Juta,OMOP673987,RxNorm Extension
43199749,Lisinopril 20 MG Oral Tablet [LISINOPRIL BIOGARAN] Box of 84 by Biogaran,OMOP500058,RxNorm Extension
43694934,Ramipril 5 MG Oral Tablet [Ramipril Al] by Aliud,OMOP670746,RxNorm Extension
41063322,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Isis],OMOP2261284,RxNorm Extension
41002632,Enalapril 10 MG Oral Tablet [Jutaxan] Box of 100,OMOP2200594,RxNorm Extension
21106840,1 ML Captopril 1.5 MG/ML Oral Solution by Special Order,OMOP295120,RxNorm Extension
43278052,Lisinopril 5 MG Oral Tablet Box of 1000,OMOP536761,RxNorm Extension
41229418,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Hct Sandoz] Box of 50 by Novartis,OMOP2427380,RxNorm Extension
43265928,Captopril 12.5 MG Oral Tablet by Chemmart,OMOP573048,RxNorm Extension
41011240,Enalapril 10 MG Oral Tablet [Enalapril-Corax] Box of 50 by Corax,OMOP2209202,RxNorm Extension
43262802,Ramipril 2.5 MG Oral Tablet by Pfizer,OMOP547309,RxNorm Extension
40845962,Fosinopril 5 MG Oral Tablet [Dynacil] Box of 30,OMOP2043924,RxNorm Extension
43659292,Enalapril 10 MG Oral Tablet [Enalapril Stada],OMOP673972,RxNorm Extension
41221440,Enalapril 5 MG Oral Tablet [Enalapril Saar] Box of 30,OMOP2419402,RxNorm Extension
40885920,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Hexal] Box of 20 by Novartis,OMOP2083882,RxNorm Extension
41042338,Enalapril 5 MG Oral Tablet Box of 50 by AAA-Pharma,OMOP2240300,RxNorm Extension
43215387,Perindopril 3.5 MG Oral Tablet [PERINDOPRIL ARROW] Box of 30 by Arrow,OMOP479903,RxNorm Extension
43273807,Ramipril 2.5 MG Oral Capsule by Lupin,OMOP547293,RxNorm Extension
41161321,Captopril 50 MG Oral Tablet [Captopril Freemed] Box of 100,OMOP2359283,RxNorm Extension
40980970,Captopril 12.5 MG Oral Tablet [Captopril Verla] Box of 100 by Verla,OMOP2178932,RxNorm Extension
21034882,Indapamide 1.25 MG / Perindopril 5 MG Oral Tablet [Coversyl] Box of 30 by Waymade,OMOP400505,RxNorm Extension
21072787,Ramipril 2.5 MG Oral Capsule by Alliance,OMOP373214,RxNorm Extension
43171583,Perindopril 1.67 MG Oral Tablet [PERINDOPRIL KRKA] Box of 90 by KRKA,OMOP480096,RxNorm Extension
21121645,Ramipril 2.5 MG Oral Capsule Box of 28 by Mylan,OMOP373230,RxNorm Extension
41073652,Enalapril 20 MG Oral Tablet [Xanef] Box of 30 by Merck,OMOP2271614,RxNorm Extension
44031544,Captopril Oral Tablet [Med Captopril],OMOP1026175,RxNorm Extension
41063404,Hydrochlorothiazide 12.5 MG / Lisinopril 20 MG Oral Tablet [Acercomp] Box of 100,OMOP2261366,RxNorm Extension
41281890,Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Lisodura] Box of 100,OMOP2479852,RxNorm Extension
40163272,Perindopril Erbumine 4 MG Oral Tablet [Aceon],854990,RxNorm
40926361,Captopril Oral Tablet [Captopril Gry],OMOP2124323,RxNorm Extension
43278062,Lisinopril 5 MG Oral Tablet [Zinopril],OMOP536807,RxNorm Extension
43149402,Perindopril Oral Tablet [PERINDOPRIL EVOLUGEN],OMOP479842,RxNorm Extension
35748151,Ramipril 1.25 MG Oral Tablet by Niche Generics,OMOP2749612,RxNorm Extension
40034889,Diltiazem / Enalapril Extended Release Oral Tablet [Teczem],370008,RxNorm
21092294,Lisinopril 5 MG Oral Tablet [Zestril] by Waymade,OMOP373666,RxNorm Extension
43640988,Ramipril 2.5 MG Oral Tablet [Ramipril Ct] by AbZ-Pharma,OMOP670617,RxNorm Extension
40823716,Enalapril 5 MG Oral Tablet [Benalapril Plus],OMOP2021678,RxNorm Extension
43166308,Ramipril 10 MG Oral Tablet [RAMIPRIL MYLAN] Box of 30 by Mylan,OMOP462694,RxNorm Extension
44127081,Ramipril 2.5 MG Oral Capsule [Act Ramipril] by Actavis,OMOP1121712,RxNorm Extension
40917574,Enalapril 20 MG Oral Tablet [Enabeta] Box of 50 by Betapharm,OMOP2115536,RxNorm Extension
41124857,Lisinopril 2.5 MG Oral Tablet [Acerbon] Box of 30,OMOP2322819,RxNorm Extension
43177322,Ramipril 10 MG Oral Tablet [TRIATEC] Box of 30 by Sanofi,OMOP463091,RxNorm Extension
43289996,Ramipril 1.25 MG Oral Capsule Box of 30 by Generic Health,OMOP547102,RxNorm Extension
41129928,Captopril 50 MG Oral Tablet [CAPTOPRIL SANDOZ] Box of 50,OMOP2327890,RxNorm Extension
21062924,Lisinopril 2.5 MG Oral Tablet by Bristol Myers Squibb,OMOP373694,RxNorm Extension
40885282,Lisinopril 5 MG Oral Tablet [Lisinopril Heumann] Box of 100 by Heumann,OMOP2083244,RxNorm Extension
41096413,Enalapril 2.5 MG Oral Tablet [Enalapril Heumann] Box of 30,OMOP2294375,RxNorm Extension
41252469,Enalapril 20 MG Oral Tablet [Benalapril Plus] Box of 50,OMOP2450431,RxNorm Extension
40899763,Captopril 75 MG Oral Tablet Box of 20,OMOP2097725,RxNorm Extension
43694931,Ramipril 2.5 MG Oral Tablet [Ramipril Hormosan] by Hormosan,OMOP670653,RxNorm Extension
41227044,Ramipril 2.5 MG Oral Tablet [Ramipril Abz] Box of 20 by AbZ-Pharma,OMOP2425006,RxNorm Extension
43293583,Enalapril 20 MG Oral Tablet Box of 30 by Chemmart,OMOP530547,RxNorm Extension
41313155,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Rami Tad],OMOP2511117,RxNorm Extension
41040959,Lisinopril 10 MG Oral Tablet [Lisinopril Heumann] Box of 30 by Heumann,OMOP2238921,RxNorm Extension
21092240,trandolapril 4 MG Oral Capsule by Actavis,OMOP372845,RxNorm Extension
41127685,Enalapril 10 MG / Hydrochlorothiazide 25 MG Oral Tablet [Enalapril Eu] Box of 50,OMOP2325647,RxNorm Extension
40917553,Enalapril 10 MG Oral Tablet [Enalapril Ct] Box of 30 by AbZ-Pharma,OMOP2115515,RxNorm Extension
44102821,Cilazapril 5 MG Oral Tablet [Apo-Cilazapril] by Apotex,OMOP1097452,RxNorm Extension
41231213,Captopril 25 MG / Hydrochlorothiazide 25 MG Oral Tablet [Capto Harma] Box of 100 by 1 A,OMOP2429175,RxNorm Extension
21131413,Lisinopril 10 MG Oral Tablet Box of 28 by Bristol Myers Squibb,OMOP373550,RxNorm Extension
41121883,Ramipril 2.5 MG Oral Tablet [Vesdil] Box of 300,OMOP2319845,RxNorm Extension
41033726,Enalapril 20 MG Oral Tablet [Enalapril Axsan] Box of 100,OMOP2231688,RxNorm Extension
40909007,Enalapril 20 MG Oral Tablet [Enalapril Almus] Box of 100,OMOP2106969,RxNorm Extension
40846815,Enalapril 20 MG / Hydrochlorothiazide 6 MG Oral Tablet [Enahexal],OMOP2044777,RxNorm Extension
21099988,Enalapril 10 MG Oral Tablet by A A H,OMOP292717,RxNorm Extension
43277381,Enalapril 5 MG Oral Tablet [Malean],OMOP530496,RxNorm Extension
43171600,Indapamide / Perindopril Oral Tablet [PERINDOPRIL/INDAPAMIDE E],OMOP480225,RxNorm Extension
21062935,quinapril 10 MG Oral Tablet Box of 28 by Generics,OMOP374007,RxNorm Extension
44033921,Ramipril 1.25 MG Oral Capsule [Apo-Ramipril],OMOP1028552,RxNorm Extension
41150336,benazepril 10 MG / Hydrochlorothiazide 12.5 MG Oral Tablet Box of 490,OMOP2348298,RxNorm Extension
43193483,trandolapril 2 MG / Verapamil 180 MG Extended Release Oral Tablet [TARKA L] Box of 28,OMOP479814,RxNorm Extension
40841057,Ramipril 5 MG Oral Tablet [Ramipril Ksk] Box of 20,OMOP2039019,RxNorm Extension
21102901,Captopril 50 MG Oral Tablet by Tillomed,OMOP386398,RxNorm Extension
43276977,Captopril 12.5 MG Oral Tablet by Genrx,OMOP573059,RxNorm Extension
41040976,Lisinopril 30 MG Oral Tablet [Lisinopril 1a Pharma] Box of 50 by 1 A,OMOP2238938,RxNorm Extension
41195962,Ramipril 2.5 MG Oral Tablet [TRIATEC] Box of 50 by Emra-Med,OMOP2393924,RxNorm Extension
21092307,quinapril 10 MG Oral Tablet Box of 28,OMOP374006,RxNorm Extension
40909010,Enalapril 20 MG Oral Tablet [Enabeta] Box of 100,OMOP2106972,RxNorm Extension
44073600,Enalapril 20 MG Oral Tablet [Apo-Enalapril],OMOP1068231,RxNorm Extension
40943198,benazepril 10 MG Oral Tablet [Benazepril Beta] Box of 42,OMOP2141160,RxNorm Extension
41126181,Hydrochlorothiazide 12.5 MG / quinapril 10 MG Oral Tablet [Quinapril Heumann] Box of 50,OMOP2324143,RxNorm Extension
43199756,Hydrochlorothiazide / Lisinopril Oral Tablet [LISINOPRIL/HYDROCHLOROTHIAZIDE ARROW],OMOP500566,RxNorm Extension
43605064,Enalapril 20 MG Oral Tablet [Enalagamma] by Woerwag,OMOP673849,RxNorm Extension
21131454,quinapril 5 MG Oral Tablet [Quinil] Box of 28 by Tillomed,OMOP374131,RxNorm Extension
21053077,Ramipril 5 MG Oral Capsule Box of 28 by Zentiva,OMOP373099,RxNorm Extension
40856410,Captopril 25 MG / Hydrochlorothiazide 25 MG Oral Tablet Box of 100 by Heumann,OMOP2054372,RxNorm Extension
41059126,Ramipril 10 MG Oral Tablet [Ramipril Tad] Box of 50,OMOP2257088,RxNorm Extension
41008170,quinapril 5 MG Oral Tablet [Quinapril Ct] Box of 100 by Ct,OMOP2206132,RxNorm Extension
43766735,Ramipril 5 MG Oral Tablet [Ramipril Aaa] by AAA-Pharma,OMOP670731,RxNorm Extension
41340752,2 ML Enalaprilat 0.625 MG/ML Injectable Solution [Pres] Box of 5,OMOP2538714,RxNorm Extension
41281340,Indapamide 1.25 MG / Perindopril 5 MG Oral Tablet [Perindopril Indapamid Ratiopharm] Box of 100,OMOP2479302,RxNorm Extension
43293586,Enalapril 2.5 MG Oral Tablet [Acetec] Box of 10,OMOP530569,RxNorm Extension
41136520,Enalapril 10 MG Oral Tablet [Enal] Box of 100 by 1 A,OMOP2334482,RxNorm Extension
40942396,Captopril 25 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Capto Harma],OMOP2140358,RxNorm Extension
21102121,trandolapril 0.5 MG Oral Capsule [Gopten],OMOP372768,RxNorm Extension
21168671,Perindopril 4 MG Oral Tablet Box of 60 by Glenmark,OMOP270652,RxNorm Extension
40824985,Captopril 25 MG Oral Tablet [Acenorm] Box of 100,OMOP2022947,RxNorm Extension
40911139,Captopril 50 MG Oral Tablet [Mtw Captopril],OMOP2109101,RxNorm Extension
41098551,Captopril 100 MG Oral Tablet [Captopril Heumann],OMOP2296513,RxNorm Extension
21083265,Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [Co-zidocapt] Box of 28 by A A H,OMOP386871,RxNorm Extension
40911128,Captopril 100 MG Oral Tablet [Captopril Stada] Box of 50,OMOP2109090,RxNorm Extension
21139061,Perindopril 2 MG Oral Tablet by Sandoz,OMOP270892,RxNorm Extension
44109807,Ramipril 15 MG Oral Capsule,OMOP1104438,RxNorm Extension
44034603,Fosinopril 10 MG Oral Tablet [Lin-Fosinopril],OMOP1029234,RxNorm Extension
21161158,Lisinopril 20 MG Oral Tablet by Waymade,OMOP373454,RxNorm Extension
43857975,Perindopril 8 MG Oral Tablet [Mariper] by TAD,OMOP687710,RxNorm Extension
40908979,Enalapril 5 MG Oral Tablet [Enalapril-Corax] Box of 100,OMOP2106941,RxNorm Extension
43785721,Perindopril Oral Tablet [Coversum],OMOP687686,RxNorm Extension
