concept_id,concept_name,concept_code,vocabulary_id,drug_group
19003085,12 HR Nifedipine 20 MG Extended Release Oral Tablet [Cardilate MR],103944,RxNorm,nifedipine
1318987,24 HR Nifedipine 60 MG Extended Release Oral Tablet [Afeditab CR],672921,RxNorm,nifedipine
19134279,Nifedipine 10 MG Extended Release Oral Tablet [Adalat Retard 10],844459,RxNorm,nifedipine
19112981,Nifedipine 60 MG Extended Release Oral Tablet,491078,RxNorm,nifedipine
19134249,Nifedipine 20 MG Extended Release Oral Tablet [Nimodrel MR 20],844429,RxNorm,nifedipine
19018115,12 HR Nifedipine 10 MG Extended Release Oral Tablet [Nifedipress MR 10],153914,RxNorm,nifedipine
40068442,Nifedipine Extended Release Oral Tablet [Nimodrel MR 10],380891,RxNorm,nifedipine
40068443,Nifedipine Extended Release Oral Tablet [Nimodrel MR 20],380892,RxNorm,nifedipine
40068444,Nifedipine Extended Release Oral Tablet [Nivaten Retard],380893,RxNorm,nifedipine
40068446,Nifedipine Extended Release Oral Tablet [Tensipine MR 10],380886,RxNorm,nifedipine
1719008,Osmotic 24 HR Nifedipine 60 MG Extended Release Oral Tablet,1812013,RxNorm,nifedipine
19134558,Nifedipine 10 MG Extended Release Oral Tablet,844741,RxNorm,nifedipine
19134811,Nifedipine 30 MG Extended Release Oral Tablet [Adalat],845004,RxNorm,nifedipine
19025505,24 HR Nifedipine 60 MG Extended Release Oral Tablet [Adalat LA],201457,RxNorm,nifedipine
19134812,Nifedipine 60 MG Extended Release Oral Tablet [Adalat],845005,RxNorm,nifedipine
1318957,12 HR Nifedipine 20 MG Extended Release Oral Tablet,434135,RxNorm,nifedipine
19104654,Nifedipine 0.1 MG/ML Injectable Solution,415900,RxNorm,nifedipine
40069146,Nifedipine Injectable Solution,446659,RxNorm,nifedipine
40069154,Nifedipine Oral Capsule [Procardia],93866,RxNorm,nifedipine
40069149,Nifedipine Oral Capsule [Adalate],380869,RxNorm,nifedipine
1318988,Nifedipine 10 MG Oral Capsule [Adalat],91691,RxNorm,nifedipine
19024113,Nifedipine 10 MG Oral Capsule [Vasad],200884,RxNorm,nifedipine
40069152,Nifedipine Oral Capsule [Calcilat],380901,RxNorm,nifedipine
40069148,Nifedipine Oral Capsule [Adalat],366719,RxNorm,nifedipine
40069150,Nifedipine Oral Capsule [Angiopine],380872,RxNorm,nifedipine
19003890,Nifedipine 5 MG Oral Capsule [Angiopine],104411,RxNorm,nifedipine
19024114,Nifedipine 10 MG Oral Capsule [Calcilat],200885,RxNorm,nifedipine
19010379,Nifedipine 10 MG Oral Capsule [Calanif],108745,RxNorm,nifedipine
1318989,Nifedipine 20 MG Oral Capsule [Adalat],91692,RxNorm,nifedipine
19036447,Nifedipine 20 MG Oral Capsule [Procardia],207769,RxNorm,nifedipine
19019310,Nifedipine 20 MG Oral Capsule,198033,RxNorm,nifedipine
19003921,Nifedipine 10 MG Oral Capsule [Adalate],104412,RxNorm,nifedipine
19000880,Nifedipine 10 MG Oral Capsule [Calcipine],102338,RxNorm,nifedipine
19010432,Nifedipine 5 MG Oral Capsule [Calanif],108781,RxNorm,nifedipine
40069151,Nifedipine Oral Capsule [Calanif],366482,RxNorm,nifedipine
1318859,Nifedipine 5 MG Oral Capsule,199329,RxNorm,nifedipine
19019309,Nifedipine 10 MG Oral Capsule,198032,RxNorm,nifedipine
19012420,Nifedipine 5 MG Oral Capsule [Adalat],150753,RxNorm,nifedipine
40069155,Nifedipine Oral Capsule [Vasad],380905,RxNorm,nifedipine
19024112,Nifedipine 5 MG Oral Capsule [Vasad],200883,RxNorm,nifedipine
19000879,Nifedipine 5 MG Oral Capsule [Calcipine],102337,RxNorm,nifedipine
40069147,Nifedipine Oral Capsule,373067,RxNorm,nifedipine
19024115,Nifedipine 10 MG Oral Capsule [Angiopine],200886,RxNorm,nifedipine
40069153,Nifedipine Oral Capsule [Calcipine],380903,RxNorm,nifedipine
19036443,Nifedipine 10 MG Oral Capsule [Procardia],207765,RxNorm,nifedipine
1318914,Nifedipine 10 MG Oral Tablet,314132,RxNorm,nifedipine
1318888,Nifedipine 33 MG Oral Tablet,248631,RxNorm,nifedipine
19101807,Nifedipine 30 MG Oral Tablet,391980,RxNorm,nifedipine
1318860,Nifedipine 20 MG Oral Tablet,199782,RxNorm,nifedipine
40069156,Nifedipine Oral Tablet,373069,RxNorm,nifedipine
19101798,Nifedipine 60 MG Oral Tablet,391901,RxNorm,nifedipine
40069157,Nifedipine Sublingual Tablet,446660,RxNorm,nifedipine
19108217,Nifedipine 10 MG Sublingual Tablet,434570,RxNorm,nifedipine
19103937,nilvadipine 16 MG Extended Release Oral Capsule,412048,RxNorm,nilvadipine
19110994,nilvadipine 8 MG,446706,RxNorm,nilvadipine
36225851,nilvadipine Oral Product,1158948,RxNorm,nilvadipine
19104017,24 HR nilvadipine 8 MG Extended Release Oral Capsule,412181,RxNorm,nilvadipine
19113063,nilvadipine,53692,RxNorm,nilvadipine
19110992,nilvadipine 16 MG,446702,RxNorm,nilvadipine
36225852,nilvadipine Pill,1158949,RxNorm,nilvadipine
19103936,nilvadipine 8 MG Extended Release Oral Capsule,412047,RxNorm,nilvadipine
40058618,nilvadipine Extended Release Oral Capsule,446705,RxNorm,nilvadipine
19104018,24 HR nilvadipine 16 MG Extended Release Oral Capsule,412182,RxNorm,nilvadipine
19103937,nilvadipine 16 MG Extended Release Oral Capsule,412048,RxNorm,nilvadipine
19104017,24 HR nilvadipine 8 MG Extended Release Oral Capsule,412181,RxNorm,nilvadipine
19103936,nilvadipine 8 MG Extended Release Oral Capsule,412047,RxNorm,nilvadipine
40058618,nilvadipine Extended Release Oral Capsule,446705,RxNorm,nilvadipine
19104018,24 HR nilvadipine 16 MG Extended Release Oral Capsule,412182,RxNorm,nilvadipine
40029293,Citicoline / Nimodipine Oral Tablet,373090,RxNorm,nimodipine
1319139,Citicoline 100 MG / Nimodipine 30 MG Oral Tablet,249672,RxNorm,nimodipine
40056270,idebenone / Nimodipine Oral Tablet,446745,RxNorm,nimodipine
19107123,idebenone 45 MG / Nimodipine 30 MG Oral Tablet,430564,RxNorm,nimodipine
1319136,Nimodipine 30 MG Oral Tablet,199783,RxNorm,nimodipine
1319135,Nimodipine 0.2 MG/ML Injectable Solution,199491,RxNorm,nimodipine
40029293,Citicoline / Nimodipine Oral Tablet,373090,RxNorm,nimodipine
40069235,Nimodipine Oral Capsule,373087,RxNorm,nimodipine
1319140,Nimodipine 60 MG Oral Tablet,249726,RxNorm,nimodipine
36224200,idebenone / Nimodipine Oral Product,1160667,RxNorm,nimodipine
1319138,Nimodipine 10 MG Oral Tablet,246397,RxNorm,nimodipine
43526897,Nimodipine 3 MG/ML Oral Solution [Nymalize],1423773,RxNorm,nimodipine
36246580,Nymalize Oral Liquid Product,1423771,RxNorm,nimodipine
36242440,Nimotop Pill,1183918,RxNorm,nimodipine
43526899,Nimodipine Oral Solution [Nymalize],1423770,RxNorm,nimodipine
43526896,Nimodipine 3 MG/ML Oral Solution,1423767,RxNorm,nimodipine
40069236,Nimodipine Oral Capsule [Nimotop],366716,RxNorm,nimodipine
1319139,Citicoline 100 MG / Nimodipine 30 MG Oral Tablet,249672,RxNorm,nimodipine
36227008,Nimodipine Oral Liquid Product,1159234,RxNorm,nimodipine
1319133,Nimodipine,7426,RxNorm,nimodipine
1319163,Nimodipine 0.2 MG/ML,332258,RxNorm,nimodipine
40069238,Nimodipine Oral Tablet,373089,RxNorm,nimodipine
43526898,Nimodipine 3 MG/ML [Nymalize],1423769,RxNorm,nimodipine
43526895,Nimodipine 3 MG/ML,1423766,RxNorm,nimodipine
36246581,Nymalize Oral Product,1423772,RxNorm,nimodipine
36242439,Nimotop Oral Product,1183917,RxNorm,nimodipine
40056270,idebenone / Nimodipine Oral Tablet,446745,RxNorm,nimodipine
1319165,Nimodipine 10 MG,337343,RxNorm,nimodipine
1319162,Nimodipine 30 MG,316355,RxNorm,nimodipine
1319166,Nimodipine 60 MG,337344,RxNorm,nimodipine
36227010,Nimodipine Pill,1159236,RxNorm,nimodipine
19107123,idebenone 45 MG / Nimodipine 30 MG Oral Tablet,430564,RxNorm,nimodipine
40069234,Nimodipine Injectable Solution,375184,RxNorm,nimodipine
36217307,Citicoline / Nimodipine Pill,1152134,RxNorm,nimodipine
19019334,Nimodipine 30 MG Oral Capsule,198037,RxNorm,nimodipine
36227007,Nimodipine Injectable Product,1159233,RxNorm,nimodipine
1319141,Nimodipine 40 MG/ML Oral Solution,251246,RxNorm,nimodipine
36224201,idebenone / Nimodipine Pill,1160668,RxNorm,nimodipine
40069237,Nimodipine Oral Solution,373088,RxNorm,nimodipine
19036476,Nimodipine 30 MG Oral Capsule [Nimotop],207779,RxNorm,nimodipine
36217306,Citicoline / Nimodipine Oral Product,1152133,RxNorm,nimodipine
36227009,Nimodipine Oral Product,1159235,RxNorm,nimodipine
19038993,Nimodipine 30 MG [Nimotop],568519,RxNorm,nimodipine
1319164,Nimodipine 40 MG/ML,337342,RxNorm,nimodipine
1319135,Nimodipine 0.2 MG/ML Injectable Solution,199491,RxNorm,nimodipine
40069234,Nimodipine Injectable Solution,375184,RxNorm,nimodipine
40069235,Nimodipine Oral Capsule,373087,RxNorm,nimodipine
40069236,Nimodipine Oral Capsule [Nimotop],366716,RxNorm,nimodipine
19019334,Nimodipine 30 MG Oral Capsule,198037,RxNorm,nimodipine
19036476,Nimodipine 30 MG Oral Capsule [Nimotop],207779,RxNorm,nimodipine
43526897,Nimodipine 3 MG/ML Oral Solution [Nymalize],1423773,RxNorm,nimodipine
43526899,Nimodipine Oral Solution [Nymalize],1423770,RxNorm,nimodipine
43526896,Nimodipine 3 MG/ML Oral Solution,1423767,RxNorm,nimodipine
1319141,Nimodipine 40 MG/ML Oral Solution,251246,RxNorm,nimodipine
40069237,Nimodipine Oral Solution,373088,RxNorm,nimodipine
1319136,Nimodipine 30 MG Oral Tablet,199783,RxNorm,nimodipine
1319140,Nimodipine 60 MG Oral Tablet,249726,RxNorm,nimodipine
1319138,Nimodipine 10 MG Oral Tablet,246397,RxNorm,nimodipine
40069238,Nimodipine Oral Tablet,373089,RxNorm,nimodipine
19134905,Nisoldipine 25.5 MG Extended Release Oral Tablet [Sular],845098,RxNorm,nisoldipine
19134902,Nisoldipine 17 MG Extended Release Oral Tablet,845095,RxNorm,nisoldipine
19134750,Nisoldipine 30 MG Extended Release Oral Tablet [Sular],844943,RxNorm,nisoldipine
36227016,Nisoldipine Pill,1159242,RxNorm,nisoldipine
1319909,Nisoldipine 10 MG,317439,RxNorm,nisoldipine
40069553,Nisoldipine Oral Tablet,373093,RxNorm,nisoldipine
1319978,24 HR Nisoldipine 34 MG Extended Release Oral Tablet,763589,RxNorm,nisoldipine
19134751,Nisoldipine 40 MG Extended Release Oral Tablet [Sular],844944,RxNorm,nisoldipine
1319974,Nisoldipine 25.5 MG,763573,RxNorm,nisoldipine
1319902,24 HR Nisoldipine 10 MG Extended Release Oral Tablet,311983,RxNorm,nisoldipine
19081869,Nisoldipine 30 MG [Sular],571778,RxNorm,nisoldipine
1319910,Nisoldipine 5 MG,337345,RxNorm,nisoldipine
1319950,Nisoldipine 8.5 MG Extended Release Oral Tablet,763497,RxNorm,nisoldipine
19081870,Nisoldipine 40 MG [Sular],571779,RxNorm,nisoldipine
1319881,Nisoldipine 5 MG Oral Tablet,249717,RxNorm,nisoldipine
1319905,Nisoldipine 40 MG Extended Release Oral Tablet,311986,RxNorm,nisoldipine
36227015,Nisoldipine Oral Product,1159241,RxNorm,nisoldipine
19129737,24 HR Nisoldipine 8.5 MG Extended Release Oral Tablet,790489,RxNorm,nisoldipine
1319948,24 HR Nisoldipine 10 MG Extended Release Oral Tablet [Sular],672922,RxNorm,nisoldipine
19129614,Nisoldipine 34 MG [Sular],763590,RxNorm,nisoldipine
19081891,Nisoldipine 8.5 MG [Sular],763498,RxNorm,nisoldipine
19016653,Nisoldipine 10 MG Extended Release Oral Tablet [Syscor MR],152936,RxNorm,nisoldipine
1319907,Nisoldipine 30 MG,316357,RxNorm,nisoldipine
19134909,Nisoldipine 34 MG Extended Release Oral Tablet [Sular],845102,RxNorm,nisoldipine
1319904,24 HR Nisoldipine 30 MG Extended Release Oral Tablet,311985,RxNorm,nisoldipine
19081893,Nisoldipine 25.5 MG [Sular],763575,RxNorm,nisoldipine
19134908,Nisoldipine 34 MG Extended Release Oral Tablet,845101,RxNorm,nisoldipine
36242055,Sular Pill,1183760,RxNorm,nisoldipine
19081867,Nisoldipine 10 MG [Sular],571773,RxNorm,nisoldipine
19116991,Nisoldipine 10 MG [Syscor MR],565115,RxNorm,nisoldipine
1319880,Nisoldipine,7435,RxNorm,nisoldipine
19134903,Nisoldipine 17 MG Extended Release Oral Tablet [Sular],845096,RxNorm,nisoldipine
19129588,Nisoldipine 17 MG [Sular],763520,RxNorm,nisoldipine
1319972,24 HR Nisoldipine 17 MG Extended Release Oral Tablet,763519,RxNorm,nisoldipine
1319979,24 HR Nisoldipine 34 MG Extended Release Oral Tablet [Sular],763591,RxNorm,nisoldipine
19099836,24 HR Nisoldipine 40 MG Extended Release Oral Tablet,360344,RxNorm,nisoldipine
19081868,Nisoldipine 20 MG [Sular],571777,RxNorm,nisoldipine
1319975,24 HR Nisoldipine 25.5 MG Extended Release Oral Tablet,763574,RxNorm,nisoldipine
1319943,Nisoldipine 20 MG Extended Release Oral Tablet,562514,RxNorm,nisoldipine
19134904,Nisoldipine 25.5 MG Extended Release Oral Tablet,845097,RxNorm,nisoldipine
40069552,Nisoldipine Extended Release Oral Tablet [Sular],370027,RxNorm,nisoldipine
40069551,Nisoldipine Extended Release Oral Tablet,373094,RxNorm,nisoldipine
19134749,Nisoldipine 20 MG Extended Release Oral Tablet [Sular],844942,RxNorm,nisoldipine
1319946,24 HR Nisoldipine 30 MG Extended Release Oral Tablet [Sular],597922,RxNorm,nisoldipine
1319906,Nisoldipine 20 MG,316356,RxNorm,nisoldipine
1319947,24 HR Nisoldipine 40 MG Extended Release Oral Tablet [Sular],597923,RxNorm,nisoldipine
1319944,Nisoldipine 30 MG Extended Release Oral Tablet,562515,RxNorm,nisoldipine
1319973,24 HR Nisoldipine 17 MG Extended Release Oral Tablet [Sular],763521,RxNorm,nisoldipine
1319949,Nisoldipine 8.5 MG,763496,RxNorm,nisoldipine
19107812,Nisoldipine 10 MG Oral Tablet,433467,RxNorm,nisoldipine
19129584,Nisoldipine 8.5 MG Extended Release Oral Tablet [Sular],763499,RxNorm,nisoldipine
36240513,Syscor MR Oral Product,1186081,RxNorm,nisoldipine
1319976,24 HR Nisoldipine 25.5 MG Extended Release Oral Tablet [Sular],763576,RxNorm,nisoldipine
19134817,Nisoldipine 10 MG Extended Release Oral Tablet [Sular],845009,RxNorm,nisoldipine
1319903,24 HR Nisoldipine 20 MG Extended Release Oral Tablet,311984,RxNorm,nisoldipine
1319977,Nisoldipine 34 MG,763588,RxNorm,nisoldipine
1319945,24 HR Nisoldipine 20 MG Extended Release Oral Tablet [Sular],597921,RxNorm,nisoldipine
1319942,Nisoldipine 10 MG Extended Release Oral Tablet,562154,RxNorm,nisoldipine
19129757,24 HR Nisoldipine 8.5 MG Extended Release Oral Tablet [Sular],790840,RxNorm,nisoldipine
36242054,Sular Oral Product,1183759,RxNorm,nisoldipine
36240514,Syscor MR Pill,1186082,RxNorm,nisoldipine
40083419,Nisoldipine Extended Release Oral Tablet [Syscor MR],386002,RxNorm,nisoldipine
1319951,Nisoldipine 17 MG,763518,RxNorm,nisoldipine
1319908,Nisoldipine 40 MG,316358,RxNorm,nisoldipine
19134905,Nisoldipine 25.5 MG Extended Release Oral Tablet [Sular],845098,RxNorm,nisoldipine
19134902,Nisoldipine 17 MG Extended Release Oral Tablet,845095,RxNorm,nisoldipine
19134750,Nisoldipine 30 MG Extended Release Oral Tablet [Sular],844943,RxNorm,nisoldipine
1319978,24 HR Nisoldipine 34 MG Extended Release Oral Tablet,763589,RxNorm,nisoldipine
19134751,Nisoldipine 40 MG Extended Release Oral Tablet [Sular],844944,RxNorm,nisoldipine
1319902,24 HR Nisoldipine 10 MG Extended Release Oral Tablet,311983,RxNorm,nisoldipine
1319950,Nisoldipine 8.5 MG Extended Release Oral Tablet,763497,RxNorm,nisoldipine
1319905,Nisoldipine 40 MG Extended Release Oral Tablet,311986,RxNorm,nisoldipine
19129737,24 HR Nisoldipine 8.5 MG Extended Release Oral Tablet,790489,RxNorm,nisoldipine
1319948,24 HR Nisoldipine 10 MG Extended Release Oral Tablet [Sular],672922,RxNorm,nisoldipine
19016653,Nisoldipine 10 MG Extended Release Oral Tablet [Syscor MR],152936,RxNorm,nisoldipine
1319904,24 HR Nisoldipine 30 MG Extended Release Oral Tablet,311985,RxNorm,nisoldipine
19134909,Nisoldipine 34 MG Extended Release Oral Tablet [Sular],845102,RxNorm,nisoldipine
19134908,Nisoldipine 34 MG Extended Release Oral Tablet,845101,RxNorm,nisoldipine
19134903,Nisoldipine 17 MG Extended Release Oral Tablet [Sular],845096,RxNorm,nisoldipine
1319972,24 HR Nisoldipine 17 MG Extended Release Oral Tablet,763519,RxNorm,nisoldipine
19099836,24 HR Nisoldipine 40 MG Extended Release Oral Tablet,360344,RxNorm,nisoldipine
1319979,24 HR Nisoldipine 34 MG Extended Release Oral Tablet [Sular],763591,RxNorm,nisoldipine
19134904,Nisoldipine 25.5 MG Extended Release Oral Tablet,845097,RxNorm,nisoldipine
1319943,Nisoldipine 20 MG Extended Release Oral Tablet,562514,RxNorm,nisoldipine
1319975,24 HR Nisoldipine 25.5 MG Extended Release Oral Tablet,763574,RxNorm,nisoldipine
40069552,Nisoldipine Extended Release Oral Tablet [Sular],370027,RxNorm,nisoldipine
19134749,Nisoldipine 20 MG Extended Release Oral Tablet [Sular],844942,RxNorm,nisoldipine
40069551,Nisoldipine Extended Release Oral Tablet,373094,RxNorm,nisoldipine
1319946,24 HR Nisoldipine 30 MG Extended Release Oral Tablet [Sular],597922,RxNorm,nisoldipine
1319947,24 HR Nisoldipine 40 MG Extended Release Oral Tablet [Sular],597923,RxNorm,nisoldipine
1319973,24 HR Nisoldipine 17 MG Extended Release Oral Tablet [Sular],763521,RxNorm,nisoldipine
1319944,Nisoldipine 30 MG Extended Release Oral Tablet,562515,RxNorm,nisoldipine
19129584,Nisoldipine 8.5 MG Extended Release Oral Tablet [Sular],763499,RxNorm,nisoldipine
19134817,Nisoldipine 10 MG Extended Release Oral Tablet [Sular],845009,RxNorm,nisoldipine
1319976,24 HR Nisoldipine 25.5 MG Extended Release Oral Tablet [Sular],763576,RxNorm,nisoldipine
1319903,24 HR Nisoldipine 20 MG Extended Release Oral Tablet,311984,RxNorm,nisoldipine
1319942,Nisoldipine 10 MG Extended Release Oral Tablet,562154,RxNorm,nisoldipine
1319945,24 HR Nisoldipine 20 MG Extended Release Oral Tablet [Sular],597921,RxNorm,nisoldipine
19129757,24 HR Nisoldipine 8.5 MG Extended Release Oral Tablet [Sular],790840,RxNorm,nisoldipine
40083419,Nisoldipine Extended Release Oral Tablet [Syscor MR],386002,RxNorm,nisoldipine
40069553,Nisoldipine Oral Tablet,373093,RxNorm,nisoldipine
1319881,Nisoldipine 5 MG Oral Tablet,249717,RxNorm,nisoldipine
19107812,Nisoldipine 10 MG Oral Tablet,433467,RxNorm,nisoldipine
19105732,Nitrendipine 5 MG/ML Oral Solution,422272,RxNorm,nitrendipine
19020062,Nitrendipine 10 MG Oral Tablet,246473,RxNorm,nitrendipine
19020065,Nitrendipine 20 MG,337347,RxNorm,nitrendipine
19111022,Nitrendipine 5 MG/ML,446756,RxNorm,nitrendipine
19020064,Nitrendipine 40 MG Oral Tablet,251867,RxNorm,nitrendipine
40069599,Nitrendipine Oral Solution,446757,RxNorm,nitrendipine
36227022,Nitrendipine Oral Liquid Product,1159248,RxNorm,nitrendipine
19020063,Nitrendipine 20 MG Oral Tablet,249387,RxNorm,nitrendipine
19020067,Nitrendipine 40 MG,337486,RxNorm,nitrendipine
36227024,Nitrendipine Pill,1159250,RxNorm,nitrendipine
36227023,Nitrendipine Oral Product,1159249,RxNorm,nitrendipine
19020061,Nitrendipine,7441,RxNorm,nitrendipine
19020066,Nitrendipine 10 MG,337485,RxNorm,nitrendipine
40069600,Nitrendipine Oral Tablet,373098,RxNorm,nitrendipine
19105732,Nitrendipine 5 MG/ML Oral Solution,422272,RxNorm,nitrendipine
40069599,Nitrendipine Oral Solution,446757,RxNorm,nitrendipine
19020062,Nitrendipine 10 MG Oral Tablet,246473,RxNorm,nitrendipine
19020064,Nitrendipine 40 MG Oral Tablet,251867,RxNorm,nitrendipine
19020063,Nitrendipine 20 MG Oral Tablet,249387,RxNorm,nitrendipine
40069600,Nitrendipine Oral Tablet,373098,RxNorm,nitrendipine
40044856,Hydrochlorothiazide / Triamterene / Verapamil Oral Tablet,452537,RxNorm,verapamil
19107614,Hydrochlorothiazide 25 MG / Triamterene 50 MG / Verapamil 160 MG Oral Tablet,432769,RxNorm,verapamil
40045118,Hydrochlorothiazide / Verapamil Extended Release Oral Capsule,452536,RxNorm,verapamil
19103824,Hydrochlorothiazide 12.5 MG / Verapamil 240 MG Extended Release Oral Capsule,411821,RxNorm,verapamil
40051390,Isosorbide Dinitrate / Verapamil Oral Tablet,440859,RxNorm,verapamil
19106328,Isosorbide Dinitrate 10 MG / Verapamil 80 MG Oral Tablet,428140,RxNorm,verapamil
19107183,Quinidine 160 MG / Verapamil 80 MG Oral Tablet,430641,RxNorm,verapamil
40076319,Quinidine / Verapamil Oral Tablet,451335,RxNorm,verapamil
19103788,24 HR trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Capsule,411759,RxNorm,verapamil
40172816,trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Capsule,901451,RxNorm,verapamil
40099414,trandolapril / Verapamil Extended Release Oral Capsule,379582,RxNorm,verapamil
40171416,24 HR trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet [Tarka],897785,RxNorm,verapamil
40171418,24 HR trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897846,RxNorm,verapamil
40172813,trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897778,RxNorm,verapamil
40172824,trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897857,RxNorm,verapamil
40171420,24 HR trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897855,RxNorm,verapamil
40171419,24 HR trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897853,RxNorm,verapamil
40172820,trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897847,RxNorm,verapamil
40171417,24 HR trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897844,RxNorm,verapamil
40172818,trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet [Tarka],897787,RxNorm,verapamil
40160142,trandolapril / Verapamil Extended Release Oral Tablet [Tarka],847657,RxNorm,verapamil
40172821,trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897848,RxNorm,verapamil
19107373,trandolapril 1 MG / Verapamil 180 MG Extended Release Oral Tablet,431825,RxNorm,verapamil
40172817,trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet,897786,RxNorm,verapamil
40172823,trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897856,RxNorm,verapamil
40171413,24 HR trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897782,RxNorm,verapamil
40171415,24 HR trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet,897783,RxNorm,verapamil
40172814,trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897780,RxNorm,verapamil
40099416,trandolapril / Verapamil Extended Release Oral Tablet,374178,RxNorm,verapamil
40171412,24 HR trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897781,RxNorm,verapamil
40171416,24 HR trandolapril 2 MG / Verapamil hydrochloride 180 MG Extended Release Oral Tablet [Tarka],897785,RxNorm,verapamil
40171921,Verapamil hydrochloride 80 MG [Isoptin],897727,RxNorm,verapamil
40141461,Verapamil Prefilled Syringe,727700,RxNorm,verapamil
19101835,Verapamil 180 MG Oral Tablet,392165,RxNorm,verapamil
40171919,Verapamil hydrochloride 80 MG Oral Tablet [Isoptin],897735,RxNorm,verapamil
40171886,Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Covera],901526,RxNorm,verapamil
40171906,Verapamil hydrochloride 40 MG Oral Tablet [Calan],897743,RxNorm,verapamil
19024940,Verapamil hydrochloride 120 MG Oral Tablet [Berkatens],201291,RxNorm,verapamil
46287342,2 ML Verapamil hydrochloride 2.5 MG/ML Injection,1665057,RxNorm,verapamil
40171862,Verapamil hydrochloride 180 MG Extended Release Oral Capsule [Verelan],897622,RxNorm,verapamil
40051390,Isosorbide Dinitrate / Verapamil Oral Tablet,440859,RxNorm,verapamil
40171893,Verapamil hydrochloride 240 MG [Verelan],897625,RxNorm,verapamil
19134231,Verapamil hydrochloride 120 MG Extended Release Oral Capsule [Univer],844411,RxNorm,verapamil
40175718,Verapamil hydrochloride 80 MG [Securon],977370,RxNorm,verapamil
40171865,Verapamil hydrochloride 180 MG Extended Release Oral Tablet [Covera],901523,RxNorm,verapamil
40175710,Verapamil hydrochloride 40 MG [Cordilox],977378,RxNorm,verapamil
40171507,24 HR Verapamil hydrochloride 180 MG Extended Release Oral Tablet [Covera],901522,RxNorm,verapamil
40171913,Verapamil hydrochloride 8 MG/ML Oral Solution,901450,RxNorm,verapamil
40171854,Verapamil hydrochloride 120 MG Oral Tablet [Isoptin],897694,RxNorm,verapamil
40171511,24 HR Verapamil hydrochloride 240 MG Extended Release Oral Capsule [Verelan],897626,RxNorm,verapamil
36223621,Verapamil Oral Liquid Product,1160511,RxNorm,verapamil
40171500,24 HR Verapamil hydrochloride 120 MG Extended Release Oral Capsule [Verelan],897614,RxNorm,verapamil
36219018,Quinidine / Verapamil Pill,1164183,RxNorm,verapamil
40171418,24 HR trandolapril 2 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897846,RxNorm,verapamil
40088069,Verapamil Extended Release Oral Capsule,375337,RxNorm,verapamil
40171844,Verapamil hydrochloride 100 MG Extended Release Oral Capsule [Verelan],897588,RxNorm,verapamil
40171845,Verapamil hydrochloride 100 MG [Verelan],897585,RxNorm,verapamil
40171857,Verapamil hydrochloride 120 MG [Verelan],897613,RxNorm,verapamil
40171880,Verapamil hydrochloride 200 MG [Verelan],897591,RxNorm,verapamil
36229223,Tarka Oral Product,1179052,RxNorm,verapamil
40171918,Verapamil hydrochloride 80 MG Oral Tablet [Calan],897685,RxNorm,verapamil
40172813,trandolapril 1 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet,897778,RxNorm,verapamil
40171497,24 HR Verapamil hydrochloride 100 MG Extended Release Oral Capsule,897584,RxNorm,verapamil
40171425,4 ML Verapamil hydrochloride 2.5 MG/ML Prefilled Syringe,898316,RxNorm,verapamil
40171861,Verapamil hydrochloride 180 MG Extended Release Oral Capsule,897621,RxNorm,verapamil
40171891,Verapamil hydrochloride 240 MG [Covera],901524,RxNorm,verapamil
40171505,24 HR Verapamil hydrochloride 180 MG Extended Release Oral Capsule [Verelan],897620,RxNorm,verapamil
40171877,Verapamil hydrochloride 200 MG,897589,RxNorm,verapamil
40172824,trandolapril 4 MG / Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka],897857,RxNorm,verapamil
