concept_id,concept_name,concept_code,vocabulary_id
40849009,candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet [Candesartan Comp Puren] Box of 56,OMOP2046971,RxNorm Extension
40916102,Losartan 25 MG Oral Tablet [Losartan Hexal] Box of 100 by Novartis,OMOP2114064,RxNorm Extension
41192549,candesartan 32 MG Oral Tablet [Candesartan Hexal] Box of 100,OMOP2390511,RxNorm Extension
41200214,candesartan 8 MG Oral Tablet [Candegamma] Box of 98 by Woerwag,OMOP2398176,RxNorm Extension
21155429,Losartan 50 MG Oral Tablet Box of 28 by DE,OMOP282629,RxNorm Extension
41313225,Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Irbesartan Hexal],OMOP2511187,RxNorm Extension
41134097,olmesartan 20 MG Oral Tablet [Olmetec] Box of 98 by Orifarm Leverkus,OMOP2332059,RxNorm Extension
41167074,Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet [Irbesartan Basics] Box of 98 by Basics,OMOP2365036,RxNorm Extension
40824198,Hydrochlorothiazide / valsartan Oral Tablet [Valsartan 1a Pharma],OMOP2022160,RxNorm Extension
40978894,irbesartan 150 MG Oral Tablet [Irbesartan Heumann] Box of 28 by Heumann,OMOP2176856,RxNorm Extension
41183405,telmisartan 40 MG Oral Tablet [Telmisartan Heumann] Box of 56,OMOP2381367,RxNorm Extension
41041581,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [Micardis Plus Westen Pharma] Box of 56 by Orifarm Leverkus,OMOP2239543,RxNorm Extension
40969719,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Valsartan 1a Pharma] Box of 28,OMOP2167681,RxNorm Extension
40907481,Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Irbecor] Box of 28,OMOP2105443,RxNorm Extension
21161609,telmisartan 80 MG Oral Tablet Box of 28 by Actavis,OMOP381877,RxNorm Extension
44162815,Amlodipine 6.94 MG / valsartan 160 MG Oral Tablet [Exforge] Box of 98,OMOP3039538,RxNorm Extension
41043411,candesartan 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Blopresid] Box of 98 by Cc,OMOP2241373,RxNorm Extension
41244947,valsartan 160 MG Oral Tablet [Valsartan Axcount] Box of 28,OMOP2442909,RxNorm Extension
43150965,candesartan 16 MG Oral Tablet [CANDESARTAN ACTAVIS] Box of 90,OMOP493470,RxNorm Extension
21053540,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [MicardisPlus] by Mawdsley-Brooks,OMOP381969,RxNorm Extension
36271058,olmesartan 40 MG Oral Tablet [Olmesartan Krka] Box of 98 by KRKA,OMOP3121933,RxNorm Extension
41104040,irbesartan 150 MG Oral Tablet [Aprovel] Box of 98 by Orifarm Leverkus,OMOP2302002,RxNorm Extension
40873666,olmesartan 20 MG Oral Tablet [Votum] Box of 56,OMOP2071628,RxNorm Extension
43189859,Hydrochlorothiazide / telmisartan Oral Tablet [TELMISARTAN/HYDROCHLOROTHIAZIDE CRISTERS],OMOP447331,RxNorm Extension
41063290,Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Valsartan Hct Al] Box of 98,OMOP2261252,RxNorm Extension
21163098,Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet by Ranbaxy,OMOP407994,RxNorm Extension
36262912,Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [Telmisartan Plus HCT EG],OMOP3113787,RxNorm Extension
44037272,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Novo-Valsartan/Hctz] by TEVA,OMOP1031903,RxNorm Extension
41228736,Losartan 100 MG Oral Tablet [Losartan Hexal] Box of 28 by Novartis,OMOP2426698,RxNorm Extension
42482401,candesartan 16 MG Oral Tablet [Atacand] Box of 28 by Dowelhurst,OMOP421111,RxNorm Extension
43266960,irbesartan 300 MG Oral Tablet [Irprestan],OMOP535550,RxNorm Extension
36263333,Amlodipine 10 MG / valsartan 160 MG Oral Tablet [Exforge] Box of 98,OMOP3114208,RxNorm Extension
44030455,valsartan Oral Tablet [Novo-Valsartan],OMOP1025086,RxNorm Extension
41004862,candesartan 4 MG Oral Tablet [Candesartan Aurobindo] Box of 28,OMOP2202824,RxNorm Extension
40942502,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Atacand] Box of 56,OMOP2140464,RxNorm Extension
41219891,Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [VALSARTAN ZENTIVA] Box of 98,OMOP2417853,RxNorm Extension
41157672,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Delix] Box of 300,OMOP2355634,RxNorm Extension
44102067,Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Ntp-Irbesartan/Hctz] by TEVA,OMOP1096698,RxNorm Extension
43779965,Hydrochlorothiazide / Losartan Oral Tablet [Losartan Plus - 1 A Pharma],OMOP790332,RxNorm Extension
41156974,irbesartan 300 MG Oral Tablet [Irbesartan Al] Box of 28,OMOP2354936,RxNorm Extension
41012331,candesartan 8 MG Oral Tablet Box of 28 by AAA-Pharma,OMOP2210293,RxNorm Extension
41104307,Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet Box of 28 by Heumann,OMOP2302269,RxNorm Extension
41069391,valsartan 320 MG Oral Tablet [Provas] Box of 28 by UCB,OMOP2267353,RxNorm Extension
21033303,Amlodipine 5 MG / valsartan 160 MG Oral Tablet [Exforge] Box of 28 by Sigma-Tau,OMOP372426,RxNorm Extension
43271889,eprosartan 600 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Teveten] Box of 14,OMOP530720,RxNorm Extension
21141438,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet Box of 28 by TEVA,OMOP374471,RxNorm Extension
40854579,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Valsartan Biomo] Box of 28 by biomo,OMOP2052541,RxNorm Extension
41129973,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Abz] Box of 98,OMOP2327935,RxNorm Extension
36261399,valsartan 160 MG Oral Tablet [Diovane] Box of 28 by Novartis,OMOP3112274,RxNorm Extension
36272883,olmesartan 40 MG Oral Tablet [Olmesartan Krka] Box of 28,OMOP3123758,RxNorm Extension
21082957,telmisartan 40 MG Oral Tablet Box of 28 by Actavis,OMOP381774,RxNorm Extension
40974722,Amlodipine 13.9 MG / Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Dafiro] Box of 56,OMOP2172684,RxNorm Extension
21131496,irbesartan 75 MG Oral Tablet by Alliance,OMOP374739,RxNorm Extension
43690243,Hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet [Olmes],OMOP801177,RxNorm Extension
21158414,candesartan 2 MG Oral Tablet Box of 7 by DE,OMOP351027,RxNorm Extension
43293151,candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Atacand] Box of 30,OMOP572635,RxNorm Extension
40913823,telmisartan 40 MG Oral Tablet [Micardis] Box of 28 by Emra-Med,OMOP2111785,RxNorm Extension
41178335,olmesartan 10 MG Oral Tablet Box of 98,OMOP2376297,RxNorm Extension
41244960,valsartan 320 MG Oral Tablet [Valsartan Beta] Box of 56,OMOP2442922,RxNorm Extension
21043315,valsartan 160 MG Oral Capsule Box of 98,OMOP374297,RxNorm Extension
43732156,telmisartan Oral Tablet [Telmisartan Fair-Med Healthcare],OMOP694366,RxNorm Extension
41101273,telmisartan 20 MG Oral Tablet Box of 56 by Glenmark,OMOP2299235,RxNorm Extension
40880177,candesartan 32 MG Oral Tablet [CANDESARTAN ACTAVIS] Box of 98,OMOP2078139,RxNorm Extension
41195260,telmisartan 80 MG Oral Tablet [Telmisartan Stada] Box of 98 by Stada,OMOP2393222,RxNorm Extension
41103628,Losartan 12.5 MG Oral Tablet [Losartan Kalium Axcount] Box of 28 by Axcount Generika,OMOP2301590,RxNorm Extension
41282837,Felodipine 5 MG / Ramipril 5 MG Oral Tablet [Triapin] Box of 100,OMOP2480799,RxNorm Extension
40944743,valsartan 40 MG Oral Tablet [Diovan] Box of 14 by Cc,OMOP2142705,RxNorm Extension
41063337,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Hct Gamma] Box of 20,OMOP2261299,RxNorm Extension
43654210,candesartan 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartancilexetil-Ratiopharm] by Ratiopharm,OMOP797697,RxNorm Extension
21035921,eprosartan 300 MG Oral Tablet Box of 28 by Waymade,OMOP254045,RxNorm Extension
44186755,Amlodipine 13.9 MG / Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Exforge HCT] Box of 98 by Abacus Medicine,OMOP3063478,RxNorm Extension
41129996,candesartan 16 MG Oral Tablet [Candesartan Ratiopharm] Box of 100,OMOP2327958,RxNorm Extension
40843941,Losartan 25 MG Oral Tablet [Losartan Atid] Box of 28,OMOP2041903,RxNorm Extension
41188789,Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Losartan 1a Pharma] Box of 56,OMOP2386751,RxNorm Extension
40224178,Amlodipine 5 MG / Hydrochlorothiazide 25 MG / Olmesartan medoxomil 40 MG Oral Tablet,1000001,RxNorm
41229475,Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Karvezide] Box of 98 by Cc,OMOP2427437,RxNorm Extension
21082521,irbesartan 150 MG Oral Tablet Box of 28,OMOP374590,RxNorm Extension
41313105,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Provas] Box of 98,OMOP2511067,RxNorm Extension
40849000,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Hct Stada] Box of 28,OMOP2046962,RxNorm Extension
40963754,valsartan 160 MG Oral Tablet [Valsacor] Box of 98,OMOP2161716,RxNorm Extension
21148452,candesartan 2 MG Oral Tablet Box of 7 by Alliance,OMOP351011,RxNorm Extension
21043729,telmisartan 80 MG Oral Tablet [Micardis] by Boehringer Ingelheim,OMOP381882,RxNorm Extension
40849005,candesartan 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Blopress] Box of 98,OMOP2046967,RxNorm Extension
43140003,candesartan 4 MG Oral Tablet [CANDESARTAN EVOLUGEN],OMOP493212,RxNorm Extension
36268934,candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [CANDESARTAN/HYDROCHLOROTHIAZIDE SANDOZ] Box of 28 by Sandoz,OMOP3119809,RxNorm Extension
21125740,Losartan 50 MG Oral Tablet Box of 28 by Actavis,OMOP282638,RxNorm Extension
43210132,Hydrochlorothiazide 12.5 MG / Ramipril 5 MG Oral Tablet [RAMIPRIL/HYDROCHLOROTHIAZIDE TEVA] Box of 30,OMOP465879,RxNorm Extension
43145755,candesartan / Hydrochlorothiazide Oral Tablet [CANDESARTAN/HYDROCHLOROTHIAZIDE EG LABO],OMOP447566,RxNorm Extension
41157668,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Basics] Box of 20,OMOP2355630,RxNorm Extension
36266357,candesartan 16 MG Oral Tablet [CANDESARTAN SANDOZ] Box of 28 by Sandoz,OMOP3117232,RxNorm Extension
43581928,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Vesdil] by Astrazeneca,OMOP783777,RxNorm Extension
44050339,irbesartan 75 MG Oral Tablet [Ava-Irbesartan] by Avanstra,OMOP1044970,RxNorm Extension
36260374,Hydrochlorothiazide 25 MG / olmesartan 20 MG Oral Tablet [Belsar] Box of 28,OMOP3111249,RxNorm Extension
43287727,candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Cilexetil Hctz] Box of 30 by Apotex,OMOP572617,RxNorm Extension
21121705,valsartan 160 MG Oral Capsule Box of 28 by Generics,OMOP374284,RxNorm Extension
43173126,candesartan 4 MG Oral Tablet [CANDESARTAN ZENTIVA] Box of 30 by Sanofi,OMOP493256,RxNorm Extension
36269075,Amlodipine 5 MG / telmisartan 80 MG Oral Tablet [Twynsta] Box of 28 by Boehringer Ingelheim,OMOP3119950,RxNorm Extension
44048966,valsartan 160 MG Oral Tablet [Act Valsartan] by Actavis,OMOP1043597,RxNorm Extension
41322733,Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Karvezide] Box of 28 by Eurim-Pharm,OMOP2520695,RxNorm Extension
41135746,Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet Box of 28 by Sanofi,OMOP2333708,RxNorm Extension
21092743,Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [Actelsar HCT] by Actavis,OMOP381922,RxNorm Extension
43150969,candesartan 16 MG Oral Tablet [CANDESARTAN EG] Box of 30 by Eurogenerics,OMOP493490,RxNorm Extension
41276632,telmisartan 40 MG Oral Tablet [Telmisartan 1a Pharma],OMOP2474594,RxNorm Extension
44112001,Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [TELMISARTAN SANDOZ],OMOP1106632,RxNorm Extension
41225885,valsartan 40 MG Oral Tablet [Valsartan 1a Pharma] Box of 28 by 1 A,OMOP2423847,RxNorm Extension
40981021,candesartan 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Blopress] Box of 56 by Beragena,OMOP2178983,RxNorm Extension
21062972,irbesartan 300 MG Oral Tablet Box of 28 by Macleods,OMOP374686,RxNorm Extension
44112686,candesartan 8 MG Oral Tablet [Pms-Candesartan],OMOP1107317,RxNorm Extension
43725978,Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet [Losartan Plus - 1 A Pharma] by 1 A,OMOP790783,RxNorm Extension
43287709,candesartan 16 MG Oral Tablet [Adesan] Box of 30,OMOP571414,RxNorm Extension
43642167,Losartan 100 MG Oral Tablet [LOSARTAN SANDOZ] by Hexal,OMOP691649,RxNorm Extension
43660385,valsartan Oral Tablet [Valsartan Macleods],OMOP693441,RxNorm Extension
41229453,Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Losartan Eumann H2u] Box of 56 by Heunet,OMOP2427415,RxNorm Extension
43654220,candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet [Candesartan Hydrochlorothiazide Liconsa],OMOP799476,RxNorm Extension
43516556,olmesartan 10 MG Oral Tablet Box of 30 by Alembic,OMOP2803671,RxNorm Extension
41163542,valsartan 80 MG Oral Capsule [Diovan] Box of 98 by Kohlpharma,OMOP2361504,RxNorm Extension
44173284,olmesartan 10 MG Oral Tablet [Olmecor] Box of 28,OMOP3050007,RxNorm Extension
43852142,Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet by AbZ-Pharma,OMOP800244,RxNorm Extension
43587988,Losartan 50 MG Oral Tablet [Losar Q] by Juta,OMOP691757,RxNorm Extension
44082268,telmisartan Oral Tablet [Van-Telmisartan],OMOP1076899,RxNorm Extension
43690220,candesartan 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartancilexetil Hct Plus Stada] by Stada,OMOP797658,RxNorm Extension
41001091,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril 1a Pharma],OMOP2199053,RxNorm Extension
40854360,irbesartan 150 MG Oral Tablet [Karvea] Box of 56 by Gerke,OMOP2052322,RxNorm Extension
43293145,candesartan 32 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Asartan Hct],OMOP572526,RxNorm Extension
41200191,candesartan 32 MG Oral Tablet [Candesartan Al] Box of 56 by Aliud,OMOP2398153,RxNorm Extension
44074702,valsartan 40 MG Oral Tablet by Sanis,OMOP1069333,RxNorm Extension
43618025,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Comp Tiefenbacher],OMOP798440,RxNorm Extension
41072864,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Triatec Plus Westen Pharma] Box of 100 by Orifarm Leverkus,OMOP2270826,RxNorm Extension
43815979,Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losargamma] by Woerwag,OMOP792300,RxNorm Extension
44101775,Losartan 100 MG Oral Tablet [Cozaar] by Merck,OMOP1096406,RxNorm Extension
41219876,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Valsargamma] Box of 28,OMOP2417838,RxNorm Extension
40938098,irbesartan 300 MG Oral Tablet [IRBESARTAN RATIOPHARM] Box of 28,OMOP2136060,RxNorm Extension
42479886,candesartan 8 MG Oral Tablet [Atacand] by Takeda,OMOP421066,RxNorm Extension
41040908,Losartan 25 MG Oral Tablet [Losargamma] Box of 56 by AAA-Pharma,OMOP2238870,RxNorm Extension
21094183,Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet Box of 28 by Phoenix Labs,OMOP408081,RxNorm Extension
43852087,Hydrochlorothiazide 25 MG / Losartan 100 MG Oral Tablet [Losartan Hct Aristo],OMOP791331,RxNorm Extension
44186620,candesartan 32 MG Oral Tablet [Candesartan Aurobindo] Box of 28 by Aurobindo,OMOP3063343,RxNorm Extension
41200549,azilsartan 80 MG Oral Tablet [Edarbi] Box of 98 by Takeda,OMOP2398511,RxNorm Extension
41032130,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Valsartan Biomo] Box of 98,OMOP2230092,RxNorm Extension
40907386,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Isis] Box of 100,OMOP2105348,RxNorm Extension
44074701,valsartan 40 MG Oral Tablet [Q-Valsartan] by QD,OMOP1069332,RxNorm Extension
41055640,candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet Box of 56,OMOP2253602,RxNorm Extension
41032186,Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Telmisartan Plus Hct Al] Box of 98,OMOP2230148,RxNorm Extension
36270576,Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Co-Diovan] Box of 98,OMOP3121451,RxNorm Extension
43840239,valsartan 80 MG Oral Tablet [Valsartan Ct] by AbZ-Pharma,OMOP693578,RxNorm Extension
44174984,irbesartan 150 MG Oral Tablet [Irbesartan Micro Labs] Box of 98 by Micro-Labs,OMOP3051707,RxNorm Extension
41291318,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Basics] Box of 50 by Basics,OMOP2489280,RxNorm Extension
41035897,candesartan 16 MG Oral Tablet [Candesartan Hormosan],OMOP2233859,RxNorm Extension
44108513,Losartan Oral Tablet [Bio-Losartan],OMOP1103144,RxNorm Extension
43288505,Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet by Terry White Chemists,OMOP533901,RxNorm Extension
44057077,Hydrochlorothiazide / telmisartan Oral Tablet [Van-Telmisartan-Hctz],OMOP1051708,RxNorm Extension
21121214,olmesartan 20 MG Oral Tablet [Olmetec] Box of 28 by Mawdsley-Brooks,OMOP365468,RxNorm Extension
40974717,Amlodipine 6.94 MG / valsartan 80 MG Oral Tablet [Exforge],OMOP2172679,RxNorm Extension
21122105,telmisartan 20 MG Oral Tablet Box of 28 by Sandoz,OMOP381817,RxNorm Extension
21023154,olmesartan 40 MG Oral Tablet [Olmetec],OMOP365481,RxNorm Extension
40887748,candesartan 32 MG Oral Tablet [Candesartan Heumann] Box of 56 by Heumann,OMOP2085710,RxNorm Extension
40224153,Amlodipine / Hydrochlorothiazide / olmesartan Oral Tablet,999966,RxNorm
41069384,valsartan 160 MG Oral Tablet [VALSARTAN ZENTIVA] Box of 28 by Sanofi,OMOP2267346,RxNorm Extension
40999801,Losartan 100 MG Oral Tablet [LOSARTAN ACTAVIS] Box of 56,OMOP2197763,RxNorm Extension
41285578,candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet [Atacand Plus] Box of 56,OMOP2483540,RxNorm Extension
41094979,Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Losartan Hct] Box of 28,OMOP2292941,RxNorm Extension
21043327,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet Box of 28 by Waymade,OMOP374466,RxNorm Extension
40821612,Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Valsartan Hormosan] Box of 98 by Hormosan,OMOP2019574,RxNorm Extension
41007463,telmisartan 40 MG Oral Tablet [Micardis] Box of 28 by Gerke,OMOP2205425,RxNorm Extension
44073368,Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Ratio-Irbesartan],OMOP1067999,RxNorm Extension
43750034,valsartan 80 MG Oral Tablet [Valsartan Stada] by Stada,OMOP693602,RxNorm Extension
41260309,Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Irbesartan Hormosan] Box of 56 by Hormosan,OMOP2458271,RxNorm Extension
41188685,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [VALSARTAN ZENTIVA] Box of 56,OMOP2386647,RxNorm Extension
41168823,candesartan 32 MG Oral Tablet [Atacand] Box of 28 by Astrazeneca,OMOP2366785,RxNorm Extension
40976112,telmisartan 40 MG Oral Tablet [Telmisartan Al] Box of 28 by Aliud,OMOP2174074,RxNorm Extension
41198320,Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Codiovan] Box of 98 by Eurim-Pharm,OMOP2396282,RxNorm Extension
36263597,Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [IRBESARTAN HYDROCHLOROTHIAZIDE TEVA] Box of 28 by TEVA,OMOP3114472,RxNorm Extension
40856458,candesartan 32 MG Oral Tablet [Blopress] Box of 98 by Docpharm,OMOP2054420,RxNorm Extension
41031495,irbesartan 300 MG Oral Tablet [Irbesartan Heumann] Box of 56,OMOP2229457,RxNorm Extension
44085451,telmisartan 40 MG Oral Tablet [Pms-Telmisartan],OMOP1080082,RxNorm Extension
36271281,Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Micardis] Box of 98 by Boehringer Ingelheim,OMOP3122156,RxNorm Extension
41250964,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [Ramipril Hc Tad] Box of 100,OMOP2448926,RxNorm Extension
44034325,Losartan 50 MG Oral Tablet [Ran-Losartan],OMOP1028956,RxNorm Extension
40949949,candesartan 4 MG Oral Tablet [Candegamma] Box of 98 by Woerwag,OMOP2147911,RxNorm Extension
40907390,Hydrochlorothiazide 12.5 MG / Ramipril 2.5 MG Oral Tablet [Ramipril Dura] Box of 100,OMOP2105352,RxNorm Extension
41000440,irbesartan 150 MG Oral Tablet [Irbesartan Hormosan],OMOP2198402,RxNorm Extension
41162599,Amlodipine 13.9 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Dafiro] Box of 56,OMOP2360561,RxNorm Extension
36270365,olmesartan 40 MG Oral Tablet [Olmesartan EG],OMOP3121240,RxNorm Extension
43293977,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet Box of 56,OMOP534113,RxNorm Extension
41135777,Hydrochlorothiazide 12.5 MG / olmesartan 20 MG Oral Tablet [Olmetec] Box of 56 by Daiichi Sankyo,OMOP2333739,RxNorm Extension
41012329,candesartan 8 MG Oral Tablet [CANDESARTAN ACTAVIS] Box of 98 by Puren,OMOP2210291,RxNorm Extension
41322636,Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Codiovan] Box of 28 by Mtk,OMOP2520598,RxNorm Extension
36277269,Hydrochlorothiazide / Ramipril Oral Tablet [Ramipril / HCTZ Krka],OMOP3128144,RxNorm Extension
41137623,candesartan 16 MG Oral Tablet [Blopress] Box of 98 by Eurim-Pharm,OMOP2335585,RxNorm Extension
40932515,valsartan 80 MG Oral Tablet [VALSARTAN RATIOPHARM] Box of 98,OMOP2130477,RxNorm Extension
41012310,candesartan 32 MG Oral Tablet [Candesartan Stada] Box of 56 by Stada,OMOP2210272,RxNorm Extension
21151266,irbesartan 75 MG Oral Tablet by Dowelhurst,OMOP374755,RxNorm Extension
40839218,valsartan 320 MG Oral Tablet [Valsartan Hexal] Box of 56,OMOP2037180,RxNorm Extension
43178984,Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [TELMISARTAN TEVA] Box of 30,OMOP447542,RxNorm Extension
41244969,valsartan 80 MG Oral Tablet [Valsartan Dexcel] Box of 98,OMOP2442931,RxNorm Extension
43660302,Losartan 12.5 MG Oral Tablet [Losagruen],OMOP691685,RxNorm Extension
41229425,Hydrochlorothiazide 25 MG / Ramipril 5 MG Oral Tablet [RAMIPRIL TEVA] Box of 50 by TEVA,OMOP2427387,RxNorm Extension
41100874,valsartan 40 MG Oral Tablet [Valsartan Puren] Box of 28 by Puren,OMOP2298836,RxNorm Extension
21072868,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet Box of 28 by Generics,OMOP374504,RxNorm Extension
41088823,valsartan 80 MG Oral Tablet [Valsartan Hennig] Box of 56,OMOP2286785,RxNorm Extension
43173146,candesartan 32 MG Oral Tablet [CANDESARTAN SANDOZ] Box of 30,OMOP493425,RxNorm Extension
41043408,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Abz] Box of 28 by AbZ-Pharma,OMOP2241370,RxNorm Extension
36275225,valsartan 320 MG Oral Tablet [Diovane] Box of 98,OMOP3126100,RxNorm Extension
41058006,telmisartan 80 MG Oral Tablet [TELMISARTAN ACTAVIS] Box of 56,OMOP2255968,RxNorm Extension
41099878,Amlodipine 13.9 MG / olmesartan 40 MG Oral Tablet [Sevikar] Box of 98,OMOP2297840,RxNorm Extension
40916552,irbesartan 75 MG Oral Tablet [Irbesartan Ct] Box of 28 by AbZ-Pharma,OMOP2114514,RxNorm Extension
40995034,valsartan 320 MG Oral Tablet [Valsartan Q] Box of 28,OMOP2192996,RxNorm Extension
21113918,Hydrochlorothiazide 12.5 MG / Losartan 100 MG Oral Tablet by Mawdsley-Brooks,OMOP408032,RxNorm Extension
40973458,candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet [Atacand] Box of 28,OMOP2171420,RxNorm Extension
41291059,irbesartan 300 MG Oral Tablet [Karvea] Box of 28 by Eurim-Pharm,OMOP2489021,RxNorm Extension
41137606,candesartan 8 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Hct Stada] Box of 28 by Stada,OMOP2335568,RxNorm Extension
21057142,Losartan 50 MG Oral Tablet [Cozaar] Box of 28 by DE,OMOP282664,RxNorm Extension
41254545,candesartan 16 MG Oral Tablet [Candesartan Puren] Box of 98,OMOP2452507,RxNorm Extension
43292772,Amlodipine 10 MG / telmisartan 40 MG Oral Tablet Box of 56,OMOP542661,RxNorm Extension
21043333,Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Co-Diovan] Box of 28 by Waymade,OMOP374529,RxNorm Extension
40822178,candesartan 16 MG Oral Tablet [Ratacand] Box of 98,OMOP2020140,RxNorm Extension
41135053,Losartan 100 MG Oral Tablet [Losartan Winthrop] Box of 56 by Sanofi,OMOP2333015,RxNorm Extension
43256123,irbesartan Oral Tablet [Karvea],OMOP535397,RxNorm Extension
41010237,irbesartan 75 MG Oral Tablet [Aprovel] Box of 28 by Cc,OMOP2208199,RxNorm Extension
36275726,Hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet [Belsar],OMOP3126601,RxNorm Extension
43276974,candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Hctz] by Blooms The Chemist,OMOP572659,RxNorm Extension
43256132,irbesartan 150 MG Oral Tablet Box of 30 by Apotex,OMOP535478,RxNorm Extension
